"","subid","trial.num","item","item1","item2","word.type","image.type","choice.side","response","rt","date","time","gender","age","language"
"1","1",1,"car.bus","car","bus","noun","and/noun","right","noun",6191,"11/18/2015","13:19","M","25","English"
"2","1",2,"frog.turtle","turtle","frog","or","or/noun","left","or",3922,"11/18/2015","13:19","M","25","English"
"3","1",3,"plane.boat","boat","plane","and","and/or","left","and",4921,"11/18/2015","13:19","M","25","English"
"4","1",4,"table.chair","table","chair","noun","and/or","left","and",4485,"11/18/2015","13:19","M","25","English"
"5","1",5,"bird.monkey","monkey","bird","and","and/noun","left","and",2189,"11/18/2015","13:19","M","25","English"
"6","1",6,"sock.shoe","sock","shoe","and","or/noun","left","or",1791,"11/18/2015","13:19","M","25","English"
"7","1",7,"tree.flower","flower","tree","noun","and/or","left","and",3159,"11/18/2015","13:19","M","25","English"
"8","1",8,"banana.orange","orange","banana","or","and/or","right","or",4338,"11/18/2015","13:19","M","25","English"
"9","1",9,"penguin.fish","penguin","fish","and","and/or","left","and",4216,"11/18/2015","13:19","M","25","English"
"10","1",10,"comb.toothbrush","toothbrush","comb","noun","or/noun","right","noun",2292,"11/18/2015","13:19","M","25","English"
"11","1",11,"purse.watch","purse","watch","and","and/or","left","and",5818,"11/18/2015","13:19","M","25","English"
"12","1",12,"house.barn","barn","house","or","and/noun","right","noun",5253,"11/18/2015","13:19","M","25","English"
"13","1",13,"drum.guitar","guitar","drum","or","or/noun","left","or",3101,"11/18/2015","13:20","M","25","English"
"14","1",14,"cookie.pretzel","pretzel","cookie","or","and/or","right","or",14168,"11/18/2015","13:20","M","25","English"
"15","1",15,"apple.pear","pear","apple","noun","and/noun","right","noun",3612,"11/18/2015","13:20","M","25","English"
"16","1",16,"carrot.strawberry","strawberry","carrot","or","and/or","right","or",4104,"11/18/2015","13:20","M","25","English"
"17","1",17,"hat.mitten","hat","mitten","or","and/noun","right","noun",5242,"11/18/2015","13:20","M","25","English"
"18","1",18,"dog.cat","cat","dog","and","and/noun","left","and",3526,"11/18/2015","13:20","M","25","English"
"19","1",21,"necklace.dress","dress","necklace","and","and/or","left","and",4312,"11/18/2015","13:20","M","25","English"
"20","1",22,"giraffe.elephant","elephant","giraffe","and","and/noun","left","and",1850,"11/18/2015","13:20","M","25","English"
"21","1",23,"butterfly.bee","bee","butterfly","noun","and/or","left","and",6633,"11/18/2015","13:21","M","25","English"
"22","1",24,"present.party_hat","party_hat","present","or","and/noun","right","noun",2608,"11/18/2015","13:21","M","25","English"
"23","1",26,"train.firetruck","firetruck","train","noun","or/noun","right","noun",181981,"11/18/2015","13:24","M","25","English"
"24","1",27,"shorts.shirt","shirt","shorts","or","and/noun","right","noun",3354,"11/18/2015","13:24","M","25","English"
"25","1",28,"horse.cow","cow","horse","and","or/noun","left","or",40781,"11/18/2015","13:25","M","25","English"
"26","1",29,"cupcake.popsicle","cupcake","popsicle","or","or/noun","left","or",4304,"11/18/2015","13:25","M","25","English"
"27","1",30,"plate.fork","fork","plate","or","and/or","right","or",2058,"11/18/2015","13:25","M","25","English"
"28","1",31,"pig.goat","goat","pig","noun","and/noun","right","noun",2482,"11/18/2015","13:25","M","25","English"
"29","1",32,"cake.donut","donut","cake","or","or/noun","left","or",1794,"11/18/2015","13:25","M","25","English"
"30","1",33,"clock.lamp","lamp","clock","noun","or/noun","right","noun",1435,"11/18/2015","13:25","M","25","English"
"31","1",34,"scissors.paintbrush","paintbrush","scissors","and","or/noun","left","or",2104,"11/18/2015","13:25","M","25","English"
"32","1",35,"pencil.crayon","pencil","crayon","noun","or/noun","right","noun",1737,"11/18/2015","13:25","M","25","English"
"33","1",36,"bear.sheep","sheep","bear","and","and/noun","left","and",1817,"11/18/2015","13:25","M","25","English"
"34","2",1,"apple.pear","apple","pear","or","and/or","left","and",4313,"11/18/2015","10:07","M","35","English"
"35","2",2,"dog.cat","cat","dog","and","and/noun","left","and",2976,"11/18/2015","10:07","M","35","English"
"36","2",3,"drum.guitar","drum","guitar","and","or/noun","left","or",4437,"11/18/2015","10:07","M","35","English"
"37","2",4,"cake.donut","donut","cake","noun","and/noun","right","noun",1999,"11/18/2015","10:07","M","35","English"
"38","2",5,"tree.flower","flower","tree","or","and/noun","left","and",3539,"11/18/2015","10:07","M","35","English"
"39","2",6,"plate.fork","fork","plate","noun","and/noun","right","noun",324,"11/18/2015","10:07","M","35","English"
"40","2",7,"hat.mitten","mitten","hat","or","or/noun","right","noun",328,"11/18/2015","10:07","M","35","English"
"41","2",8,"cup.spoon","spoon","cup","and","and/or","left","and",278,"11/18/2015","10:07","M","35","English"
"42","2",9,"bird.monkey","monkey","bird","noun","or/noun","left","or",352,"11/18/2015","10:07","M","35","English"
"43","2",10,"butterfly.bee","bee","butterfly","noun","and/or","right","or",293,"11/18/2015","10:07","M","35","English"
"44","2",11,"bear.sheep","sheep","bear","or","and/noun","right","noun",320,"11/18/2015","10:07","M","35","English"
"45","2",12,"car.bus","car","bus","noun","and/or","left","and",285,"11/18/2015","10:07","M","35","English"
"46","2",13,"comb.toothbrush","toothbrush","comb","and","and/noun","left","and",281,"11/18/2015","10:07","M","35","English"
"47","2",14,"table.chair","table","chair","or","or/noun","left","or",393,"11/18/2015","10:07","M","35","English"
"48","2",15,"purse.watch","watch","purse","noun","and/noun","right","noun",458,"11/18/2015","10:07","M","35","English"
"49","2",16,"chicken.duck","duck","chicken","or","and/or","right","or",2074,"11/18/2015","10:08","M","35","English"
"50","2",17,"pig.goat","pig","goat","or","or/noun","left","or",2734,"11/18/2015","10:08","M","35","English"
"51","2",18,"penguin.fish","penguin","fish","or","and/or","right","or",2756,"11/18/2015","10:08","M","35","English"
"52","2",19,"pencil.crayon","pencil","crayon","and","or/noun","left","or",3038,"11/18/2015","10:08","M","35","English"
"53","2",20,"frog.turtle","frog","turtle","or","and/noun","left","and",296,"11/18/2015","10:08","M","35","English"
"54","2",21,"carrot.strawberry","strawberry","carrot","and","and/or","left","and",499,"11/18/2015","10:08","M","35","English"
"55","2",22,"cookie.pretzel","pretzel","cookie","noun","and/noun","right","noun",333,"11/18/2015","10:08","M","35","English"
"56","2",23,"tiger.lion","lion","tiger","noun","or/noun","left","or",10071,"11/18/2015","10:08","M","35","English"
"57","2",24,"plane.boat","plane","boat","and","and/or","left","and",410,"11/18/2015","10:08","M","35","English"
"58","2",25,"necklace.dress","necklace","dress","and","and/noun","right","noun",420,"11/18/2015","10:08","M","35","English"
"59","2",26,"train.firetruck","train","firetruck","and","or/noun","right","noun",399,"11/18/2015","10:08","M","35","English"
"60","2",27,"banana.orange","banana","orange","noun","and/or","left","and",413,"11/18/2015","10:08","M","35","English"
"61","2",28,"present.party_hat","party_hat","present","and","and/or","left","and",302,"11/18/2015","10:08","M","35","English"
"62","2",29,"cupcake.popsicle","popsicle","cupcake","and","and/noun","left","and",396,"11/18/2015","10:08","M","35","English"
"63","2",30,"giraffe.elephant","giraffe","elephant","noun","or/noun","right","noun",1629,"11/18/2015","10:08","M","35","English"
"64","2",31,"clock.lamp","lamp","clock","or","and/noun","right","noun",328,"11/18/2015","10:08","M","35","English"
"65","2",32,"horse.cow","cow","horse","or","and/or","left","and",247,"11/18/2015","10:08","M","35","English"
"66","2",33,"sock.shoe","sock","shoe","and","or/noun","left","or",287,"11/18/2015","10:08","M","35","English"
"67","2",34,"scissors.paintbrush","scissors","paintbrush","or","or/noun","left","or",259,"11/18/2015","10:08","M","35","English"
"68","2",35,"house.barn","barn","house","noun","or/noun","right","noun",566,"11/18/2015","10:08","M","35","English"
"69","2",36,"shorts.shirt","shirt","shorts","noun","and/or","right","or",336,"11/18/2015","10:08","M","35","English"
"70","3",1,"banana.orange","banana","orange","and","or/noun","left","or",2428,"11/18/2015","10:08","F","25","English"
"71","3",2,"tiger.lion","tiger","lion","and","or/noun","left","or",1934,"11/18/2015","10:08","F","25","English"
"72","3",3,"pig.goat","pig","goat","noun","and/or","left","and",4868,"11/18/2015","10:08","F","25","English"
"73","3",4,"train.firetruck","train","firetruck","noun","or/noun","right","noun",1363,"11/18/2015","10:08","F","25","English"
"74","3",5,"scissors.paintbrush","paintbrush","scissors","or","and/noun","left","and",3843,"11/18/2015","10:08","F","25","English"
"75","3",6,"drum.guitar","guitar","drum","noun","or/noun","right","noun",1559,"11/18/2015","10:08","F","25","English"
"76","3",7,"hat.mitten","hat","mitten","and","and/or","right","or",1617,"11/18/2015","10:08","F","25","English"
"77","3",8,"cake.donut","cake","donut","noun","and/noun","right","noun",1311,"11/18/2015","10:08","F","25","English"
"78","3",9,"bird.monkey","bird","monkey","and","and/noun","left","and",1506,"11/18/2015","10:08","F","25","English"
"79","3",10,"carrot.strawberry","carrot","strawberry","or","and/or","left","and",1951,"11/18/2015","10:08","F","25","English"
"80","3",11,"necklace.dress","dress","necklace","and","and/noun","left","and",2200,"11/18/2015","10:08","F","25","English"
"81","3",12,"shorts.shirt","shirt","shorts","or","or/noun","left","or",1504,"11/18/2015","10:08","F","25","English"
"82","3",13,"purse.watch","purse","watch","and","or/noun","left","or",1908,"11/18/2015","10:08","F","25","English"
"83","3",14,"comb.toothbrush","comb","toothbrush","or","or/noun","left","or",1748,"11/18/2015","10:08","F","25","English"
"84","3",15,"plane.boat","plane","boat","or","or/noun","left","or",1731,"11/18/2015","10:09","F","25","English"
"85","3",16,"cupcake.popsicle","cupcake","popsicle","or","or/noun","left","or",1615,"11/18/2015","10:09","F","25","English"
"86","3",17,"cup.spoon","cup","spoon","noun","and/noun","left","and",1053,"11/18/2015","10:09","F","25","English"
"87","3",18,"dog.cat","cat","dog","noun","or/noun","right","noun",1369,"11/18/2015","10:09","F","25","English"
"88","3",19,"car.bus","car","bus","and","and/or","left","and",2024,"11/18/2015","10:09","F","25","English"
"89","3",20,"table.chair","chair","table","or","and/or","right","or",1450,"11/18/2015","10:09","F","25","English"
"90","3",21,"apple.pear","pear","apple","noun","and/or","right","or",2483,"11/18/2015","10:09","F","25","English"
"91","3",22,"giraffe.elephant","giraffe","elephant","noun","and/or","right","or",2594,"11/18/2015","10:09","F","25","English"
"92","3",23,"present.party_hat","party_hat","present","or","and/noun","left","and",1536,"11/18/2015","10:09","F","25","English"
"93","3",24,"horse.cow","horse","cow","noun","and/noun","right","noun",1109,"11/18/2015","10:09","F","25","English"
"94","3",25,"chicken.duck","chicken","duck","and","and/noun","left","and",1627,"11/18/2015","10:09","F","25","English"
"95","3",26,"penguin.fish","fish","penguin","or","and/or","right","or",1506,"11/18/2015","10:09","F","25","English"
"96","3",27,"cookie.pretzel","pretzel","cookie","and","and/or","left","and",1154,"11/18/2015","10:09","F","25","English"
"97","3",28,"sock.shoe","sock","shoe","or","and/or","right","or",1464,"11/18/2015","10:09","F","25","English"
"98","3",29,"plate.fork","fork","plate","or","and/noun","right","noun",1667,"11/18/2015","10:09","F","25","English"
"99","3",30,"frog.turtle","frog","turtle","noun","or/noun","right","noun",1492,"11/18/2015","10:09","F","25","English"
"100","3",31,"house.barn","barn","house","and","and/or","left","and",1126,"11/18/2015","10:09","F","25","English"
"101","3",32,"butterfly.bee","bee","butterfly","and","or/noun","left","or",1953,"11/18/2015","10:09","F","25","English"
"102","3",33,"pencil.crayon","pencil","crayon","noun","and/noun","right","noun",1249,"11/18/2015","10:09","F","25","English"
"103","3",34,"tree.flower","tree","flower","and","and/noun","left","and",1264,"11/18/2015","10:09","F","25","English"
"104","3",35,"bear.sheep","sheep","bear","noun","and/or","left","and",1758,"11/18/2015","10:09","F","25","English"
"105","3",36,"clock.lamp","lamp","clock","or","and/noun","left","and",1972,"11/18/2015","10:09","F","25","English"
"106","4",1,"cookie.pretzel","pretzel","cookie","noun","or/noun","right","noun",5532,"11/18/2015","8:05","M","25","English"
"107","4",2,"chicken.duck","duck","chicken","or","and/noun","left","and",3456,"11/18/2015","8:05","M","25","English"
"108","4",3,"pig.goat","goat","pig","noun","and/or","right","or",10511,"11/18/2015","8:06","M","25","English"
"109","4",4,"butterfly.bee","bee","butterfly","or","and/noun","left","and",18576,"11/18/2015","8:06","M","25","English"
"110","4",5,"cup.spoon","spoon","cup","and","and/noun","left","and",3173,"11/18/2015","8:06","M","25","English"
"111","4",6,"comb.toothbrush","comb","toothbrush","and","and/or","left","and",3883,"11/18/2015","8:06","M","25","English"
"112","4",7,"scissors.paintbrush","paintbrush","scissors","or","and/noun","right","noun",18464,"11/18/2015","8:06","M","25","English"
"113","4",8,"car.bus","car","bus","noun","or/noun","right","noun",1648,"11/18/2015","8:06","M","25","English"
"114","4",9,"necklace.dress","necklace","dress","and","and/or","left","and",9971,"11/18/2015","8:07","M","25","English"
"115","4",10,"banana.orange","banana","orange","noun","and/or","right","or",2706,"11/18/2015","8:07","M","25","English"
"116","4",11,"plane.boat","boat","plane","and","and/noun","left","and",3089,"11/18/2015","8:07","M","25","English"
"117","4",12,"train.firetruck","firetruck","train","or","and/or","right","or",2424,"11/18/2015","8:07","M","25","English"
"118","4",13,"apple.pear","pear","apple","and","and/or","left","and",2514,"11/18/2015","8:07","M","25","English"
"119","4",14,"carrot.strawberry","strawberry","carrot","or","or/noun","left","or",2947,"11/18/2015","8:07","M","25","English"
"120","4",15,"tree.flower","flower","tree","and","and/or","left","and",9361,"11/18/2015","8:07","M","25","English"
"121","4",16,"table.chair","chair","table","or","and/or","right","or",3016,"11/18/2015","8:07","M","25","English"
"122","4",17,"house.barn","barn","house","noun","or/noun","right","noun",1832,"11/18/2015","8:07","M","25","English"
"123","4",18,"hat.mitten","hat","mitten","and","or/noun","left","or",3386,"11/18/2015","8:07","M","25","English"
"124","4",19,"present.party_hat","present","party_hat","noun","and/noun","right","noun",2303,"11/18/2015","8:07","M","25","English"
"125","4",20,"shorts.shirt","shirt","shorts","noun","and/noun","right","noun",1649,"11/18/2015","8:07","M","25","English"
"126","4",21,"pencil.crayon","pencil","crayon","noun","or/noun","right","noun",6325,"11/18/2015","8:07","M","25","English"
